vehicle,arm,episode,Sharpe,Martin,MaxDD,Turnover/yr,TrackRMSE,group,Return,peak,trough,react_day,DD_before_reaction,days_peak_to_trough,w_at_peak,panel
P1 TLT,C_85,E2011_eu_us,2.0251623212195766,,-0.04140479260207397,,,market_factor_A0_calendar,0.14229107543747266,2011-10-03,2011-10-27,,-0.04140479260207397,19.0,0.3482957686439538,P1
P1 TLT,C_85,E2015_16_china,0.0623303335553078,,-0.027018613003405023,,,market_factor_A0_calendar,0.0012504923555225478,2015-08-21,2015-09-02,,-0.027018613003405023,9.0,0.6681305791598798,P1
P1 TLT,C_85,K2013_14_bull,0.9140244922451484,,-0.04594329816335596,,,calm_controls,0.08641873320288607,2014-08-29,2014-09-17,,-0.04594329816335596,13.0,0.99181621727101,P1
P1 TLT,C_85,A_bull_2021,-1.7194384583930715,,-0.053901588344845264,,,calm_controls,-0.05483315160807656,2021-01-04,2021-02-08,2021-02-08,-0.053901588344845264,25.0,0.8624761486974603,P1
P1 TLT,C_85,D_recent_2025plus,-0.5918172901115626,,-0.09182462780680756,,,calm_controls,-0.004679417799285712,2026-02-27,2026-08-17,,-0.09182462780680756,118.0,1.0,P1
P1 TLT,C_80,FULL,0.0967189149065693,0.20214237158862747,-0.15645987678397133,3.27144406958124,0.010066807523472226,,,,,,,,,P1
P1 TLT,C_80,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,C_80,X_2020_covid,0.5446324301624951,,-0.07691355376500086,,,modern_folds,0.04602152047179353,2020-08-04,2020-10-22,,-0.07691355376500086,57.0,0.7923912707583239,P1
P1 TLT,C_80,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,C_80,E2011_eu_us,1.98403075156966,,-0.03997735474671893,,,market_factor_A0_calendar,0.1356627311820715,2011-10-03,2011-10-27,,-0.03997735474671893,19.0,0.31520483856155823,P1
P1 TLT,C_80,E2015_16_china,0.041954509344128726,,-0.027765460940207376,,,market_factor_A0_calendar,0.0006984032671224494,2015-08-21,2015-09-02,,-0.027765460940207376,9.0,0.6672035686366858,P1
P1 TLT,C_80,K2013_14_bull,1.0065297957678492,,-0.04408600378820193,,,calm_controls,0.09395130534368068,2014-08-29,2014-09-17,,-0.04408600378820193,13.0,1.0,P1
P1 TLT,C_80,A_bull_2021,-1.8086672818425062,,-0.05378271000394519,,,calm_controls,-0.05481083402813103,2021-01-04,2021-02-08,2021-02-08,-0.05378271000394519,25.0,0.95175612737865,P1
P1 TLT,C_80,D_recent_2025plus,-0.5983348918396387,,-0.0908098217287967,,,calm_controls,-0.004605322780856347,2025-10-22,2026-08-17,,-0.0908098217287967,205.0,0.9496504745327217,P1
P1 TLT,buy_hold,FULL,0.14609181684474254,0.11187087003935217,-0.4835396736072036,0.0,,,,,,,,,,P1
P1 TLT,buy_hold,E_bear_2018q4,-0.1041665642179613,,-0.06348873755893181,,,modern_folds,0.005734542800541753,2018-09-06,2018-11-02,,-0.06348873755893181,42.0,1.0,P1
P1 TLT,buy_hold,X_2020_covid,0.5443186467912728,,-0.15728265494256122,,,modern_folds,0.09720250521920559,2020-03-09,2020-03-18,,-0.15728265494256122,8.0,1.0,P1
P1 TLT,buy_hold,B_bear_2022,-1.80862549813732,,-0.3494469479721418,,,modern_folds,-0.3124301898835158,2022-01-03,2022-10-24,,-0.3494469479721418,204.0,1.0,P1
P1 TLT,buy_hold,E2011_eu_us,1.9495429383015401,,-0.10904222952415787,,,market_factor_A0_calendar,0.3286392664155915,2011-10-03,2011-10-27,,-0.10904222952415787,19.0,1.0,P1
P1 TLT,buy_hold,E2015_16_china,0.7654442382299872,,-0.05813829218766664,,,market_factor_A0_calendar,0.08722154494070722,2015-08-21,2015-09-16,,-0.05813829218766664,18.0,1.0,P1
P1 TLT,buy_hold,K2013_14_bull,0.467708430668256,,-0.17062107466852827,,,calm_controls,0.10278578290105189,2013-05-01,2013-08-21,,-0.17062107466852827,79.0,1.0,P1
P1 TLT,buy_hold,A_bull_2021,-0.2710676779010654,,-0.14797317890886896,,,calm_controls,-0.0460461222315226,2021-01-04,2021-03-18,,-0.14797317890886896,52.0,1.0,P1
P1 TLT,buy_hold,D_recent_2025plus,-0.2953631967394589,,-0.09226020349834185,,,calm_controls,0.009087559867373418,2025-04-04,2025-05-21,,-0.09226020349834185,33.0,1.0,P1
P1 TLT,D_shock,FULL,0.1421485669160125,0.22244929647471054,-0.16394941708205246,2.2496941334557365,,,,,,,,,,P1
P1 TLT,D_shock,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,D_shock,X_2020_covid,0.4857605102655863,,-0.08412717854039575,,,modern_folds,0.046213012660580866,2020-08-04,2020-11-10,2020-10-06,-0.06392746829734464,70.0,0.8556798125839657,P1
P1 TLT,D_shock,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,D_shock,E2011_eu_us,2.0563250288164476,,-0.040355515948584664,,,market_factor_A0_calendar,0.15454531711134933,2011-10-03,2011-10-27,,-0.040355515948584664,19.0,0.32149320399979414,P1
P1 TLT,D_shock,E2015_16_china,0.052158198828762235,,-0.02730357972516828,,,market_factor_A0_calendar,0.0009786052387392719,2015-08-21,2015-09-02,,-0.02730357972516828,9.0,0.6681305791598798,P1
P1 TLT,D_shock,K2013_14_bull,1.0523293567210665,,-0.045488998406405856,,,calm_controls,0.10743120049631338,2014-08-29,2014-09-17,,-0.045488998406405856,13.0,0.9829935453196793,P1
P1 TLT,D_shock,A_bull_2021,-1.8357529549740867,,-0.05386920503491244,,,calm_controls,-0.05481431260979275,2021-01-04,2021-02-08,2021-01-07,-0.03183404606344942,25.0,0.8749860302920607,P1
P1 TLT,D_shock,D_recent_2025plus,-0.5189544539249653,,-0.09014311043950485,,,calm_controls,0.0030994178754057966,2026-02-27,2026-08-17,2026-03-23,-0.051807635995044454,118.0,1.0,P1
P1 TLT,D_shock_on_C_85,FULL,0.07311918548721273,0.17355268417919636,-0.1637924775460402,2.8972968015580376,,,,,,,,,,P1
P1 TLT,D_shock_on_C_85,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,D_shock_on_C_85,X_2020_covid,0.47027562406668266,,-0.08259424230157231,,,modern_folds,0.04104896643406741,2020-08-04,2020-12-04,2020-10-06,-0.06272397101560845,87.0,0.81298981832624,P1
P1 TLT,D_shock_on_C_85,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,D_shock_on_C_85,E2011_eu_us,2.0251623212195766,,-0.04140479260207397,,,market_factor_A0_calendar,0.14229107543747266,2011-10-03,2011-10-27,,-0.04140479260207397,19.0,0.3482957686439538,P1
P1 TLT,D_shock_on_C_85,E2015_16_china,0.0623303335553078,,-0.027018613003405023,,,market_factor_A0_calendar,0.0012504923555225478,2015-08-21,2015-09-02,,-0.027018613003405023,9.0,0.6681305791598798,P1
P1 TLT,D_shock_on_C_85,K2013_14_bull,0.9140244922451484,,-0.04594329816335596,,,calm_controls,0.08641873320288607,2014-08-29,2014-09-17,,-0.04594329816335596,13.0,0.99181621727101,P1
P1 TLT,D_shock_on_C_85,A_bull_2021,-1.9091799650850088,,-0.056449557033129816,,,calm_controls,-0.057378611472758134,2021-01-04,2021-02-08,2021-01-07,-0.03142055271304156,25.0,0.8624761486974603,P1
P1 TLT,D_shock_on_C_85,D_recent_2025plus,-0.6112564895115392,,-0.09436723076955633,,,calm_controls,-0.006938224599568055,2026-02-27,2026-08-17,2026-07-30,-0.0781978504766988,118.0,1.0,P1
P1 TLT,D_shock_on_C_80,FULL,0.09159660964507779,0.1963297938438984,-0.15645987678397133,3.3891751813268183,,,,,,,,,,P1
P1 TLT,D_shock_on_C_80,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,D_shock_on_C_80,X_2020_covid,0.5136827226653635,,-0.07933474737622426,,,modern_folds,0.043277876436178975,2020-08-04,2020-10-22,2020-10-06,-0.06175935829845758,57.0,0.7923912707583239,P1
P1 TLT,D_shock_on_C_80,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,D_shock_on_C_80,E2011_eu_us,1.98403075156966,,-0.03997735474671893,,,market_factor_A0_calendar,0.1356627311820715,2011-10-03,2011-10-27,,-0.03997735474671893,19.0,0.31520483856155823,P1
P1 TLT,D_shock_on_C_80,E2015_16_china,0.041954509344128726,,-0.027765460940207376,,,market_factor_A0_calendar,0.0006984032671224494,2015-08-21,2015-09-02,,-0.027765460940207376,9.0,0.6672035686366858,P1
P1 TLT,D_shock_on_C_80,K2013_14_bull,1.0065297957678492,,-0.04408600378820193,,,calm_controls,0.09395130534368068,2014-08-29,2014-09-17,,-0.04408600378820193,13.0,1.0,P1
P1 TLT,D_shock_on_C_80,A_bull_2021,-1.9078750789408248,,-0.054327815600095475,,,calm_controls,-0.055355347333097216,2021-01-04,2021-02-08,2021-01-07,-0.029664908316872296,25.0,0.95175612737865,P1
P1 TLT,D_shock_on_C_80,D_recent_2025plus,-0.6193057550468284,,-0.09401537849592612,,,calm_controls,-0.007166670755664684,2025-10-22,2026-08-17,2026-07-30,-0.07699476704028807,205.0,0.9496504745327217,P1
P1 GLD,incumbent,FULL,0.450163737186781,0.42737327014659376,-0.2423477213534624,2.64120593815235,0.012612423232412438,,,,,,,,,P1
P1 GLD,incumbent,E_bear_2018q4,1.712371025850209,,-0.021389108129439505,,,modern_folds,0.06297328133538116,2019-02-19,2019-02-28,,-0.021389108129439505,8.0,1.0,P1
P1 GLD,incumbent,X_2020_covid,1.1150200627498903,,-0.08479803704013966,,,modern_folds,0.11557889927797249,2020-08-06,2020-11-30,,-0.08479803704013966,81.0,0.6929451015527576,P1
P1 GLD,incumbent,B_bear_2022,-0.03920028344958769,,-0.04349471753083556,,,modern_folds,0.01035232465980207,2022-03-08,2022-04-25,,-0.04349471753083556,34.0,0.7316456301794463,P1
P1 GLD,incumbent,E2011_eu_us,0.3919867373209344,,-0.07746530105214977,,,market_factor_A0_calendar,0.024897998406294697,2011-08-22,2011-12-30,2011-12-30,-0.07746530105214977,92.0,0.4571359081061112,P1
P1 GLD,incumbent,E2015_16_china,-0.024969412038613813,,-0.020287617743420694,,,market_factor_A0_calendar,-0.0008913680686204462,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,incumbent,K2013_14_bull,-0.41406329938780634,,-0.02588627611855643,,,calm_controls,-0.01585298099821497,2014-07-11,2014-07-15,,-0.02588627611855643,3.0,0.7840689699962485,P1
P1 GLD,incumbent,A_bull_2021,-1.5234460682984141,,-0.07900082051953294,,,calm_controls,-0.06431804525244422,2021-01-05,2021-06-14,2021-03-01,-0.07107334264144827,111.0,0.6355917316732489,P1
P1 GLD,incumbent,D_recent_2025plus,1.8605573805233169,,-0.09633988367477109,,,calm_controls,0.4618029258771479,2026-01-29,2026-06-10,,-0.09633988367477109,92.0,0.34748195190081277,P1
P1 GLD,C_85,FULL,0.44953210970144014,0.4165944036278314,-0.23811000428381968,3.5026083290331713,0.010159110049459524,,,,,,,,,P1
P1 GLD,C_85,E_bear_2018q4,1.7105719478250438,,-0.020287219260030187,,,modern_folds,0.061494380275394445,2019-02-19,2019-02-28,,-0.020287219260030187,8.0,1.0,P1
P1 GLD,C_85,X_2020_covid,1.2444178850900658,,-0.08078240143975413,,,modern_folds,0.11751154928969654,2020-08-06,2020-11-30,2020-08-12,-0.04070741377389342,81.0,0.5432405869258802,P1
P1 GLD,C_85,B_bear_2022,-0.07938468981325131,,-0.03792456964812485,,,modern_folds,0.009320894412657266,2022-03-08,2022-04-25,,-0.03792456964812485,34.0,0.5517533490983387,P1
P1 GLD,C_85,E2011_eu_us,0.33883933317170406,,-0.07904262781059701,,,market_factor_A0_calendar,0.019582559160975066,2011-08-22,2011-12-30,2011-12-30,-0.07904262781059701,92.0,0.42075678273509987,P1
P1 GLD,C_85,E2015_16_china,-0.024969412038613813,,-0.020287617743420694,,,market_factor_A0_calendar,-0.0008913680686204462,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,C_85,K2013_14_bull,-0.5096783730763778,,-0.027091577217336016,,,calm_controls,-0.018011420753006657,2014-07-11,2014-07-25,2014-07-25,-0.027091577217336016,11.0,0.7840689699962485,P1
P1 GLD,C_85,A_bull_2021,-1.4633060937473354,,-0.07721464230465469,,,calm_controls,-0.061333634419873384,2021-01-05,2021-06-14,2021-03-01,-0.06958393619452441,111.0,0.6022928578407083,P1
P1 GLD,C_85,D_recent_2025plus,1.8443283877363352,,-0.09168353570693621,,,calm_controls,0.4253375182061683,2026-01-29,2026-06-10,2026-02-02,-0.03439950767428812,92.0,0.28377896697110117,P1
P1 GLD,C_80,FULL,0.4563839147525261,0.4219917522223239,-0.23497756167835393,4.153572955744925,0.010062490458422235,,,,,,,,,P1
P1 GLD,C_80,E_bear_2018q4,1.6733709483222705,,-0.01862217011544509,,,modern_folds,0.059264791374515235,2019-02-19,2019-02-28,,-0.01862217011544509,8.0,1.0,P1
P1 GLD,C_80,X_2020_covid,1.2096317468499365,,-0.07457633083012871,,,modern_folds,0.11378629644003402,2020-08-06,2020-11-30,2020-08-12,-0.0384275874185287,81.0,0.5133121898346368,P1
P1 GLD,C_80,B_bear_2022,-0.0811434515974464,,-0.03645311098890813,,,modern_folds,0.009357636406347902,2022-03-08,2022-04-25,,-0.03645311098890813,34.0,0.5631633791420402,P1
P1 GLD,C_80,E2011_eu_us,0.2929201712630408,,-0.08026328094650215,,,market_factor_A0_calendar,0.01608780426454426,2011-08-22,2011-12-30,2011-12-30,-0.08026328094650215,92.0,0.3672804922494221,P1
P1 GLD,C_80,E2015_16_china,-0.024969412038613813,,-0.020287617743420694,,,market_factor_A0_calendar,-0.0008913680686204462,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,C_80,K2013_14_bull,-0.5168511751864622,,-0.026856579039170603,,,calm_controls,-0.017774229336324,2014-07-11,2014-07-25,2014-07-25,-0.026856579039170603,11.0,0.7840689699962485,P1
P1 GLD,C_80,A_bull_2021,-1.5623083038463186,,-0.08095526429948441,,,calm_controls,-0.06651896528780732,2021-01-05,2021-06-14,2021-03-01,-0.07351280841108854,111.0,0.6263785583247542,P1
P1 GLD,C_80,D_recent_2025plus,1.8167491403146996,,-0.08667199632944933,,,calm_controls,0.40932181091228736,2026-01-29,2026-06-10,2026-02-02,-0.03182350433986392,92.0,0.26472287531575595,P1
P1 GLD,buy_hold,FULL,0.42147844352708264,0.3108091241265913,-0.4555501381439947,0.0,,,,,,,,,,P1
P1 GLD,buy_hold,E_bear_2018q4,1.7405880656861157,,-0.026633553138648902,,,modern_folds,0.0923266672539862,2018-10-26,2018-11-12,,-0.026633553138648902,12.0,1.0,P1
P1 GLD,buy_hold,X_2020_covid,1.0368732846669866,,-0.1403888802929495,,,modern_folds,0.19440166075135856,2020-08-06,2020-11-30,,-0.1403888802929495,81.0,1.0,P1
P1 GLD,buy_hold,B_bear_2022,-0.05901628889196952,,-0.21032844237898762,,,modern_folds,-0.007721104351896324,2022-03-08,2022-09-26,,-0.21032844237898762,140.0,1.0,P1
P1 GLD,buy_hold,E2011_eu_us,0.0992047234354904,,-0.18554634595590191,,,market_factor_A0_calendar,-0.0024939292511635403,2011-08-22,2011-12-29,,-0.18554634595590191,91.0,1.0,P1
P1 GLD,buy_hold,E2015_16_china,0.3132373237561325,,-0.12851196670135323,,,market_factor_A0_calendar,0.03102541630149047,2015-06-18,2015-12-17,,-0.12851196670135323,128.0,1.0,P1
P1 GLD,buy_hold,K2013_14_bull,-0.8647783990103708,,-0.32919899798374774,,,calm_controls,-0.29897543513146563,2013-01-22,2014-11-05,,-0.32919899798374774,453.0,1.0,P1
P1 GLD,buy_hold,A_bull_2021,-0.241280778169253,,-0.13878711653086884,,,calm_controls,-0.04148912312177555,2021-01-05,2021-03-08,,-0.13878711653086884,43.0,1.0,P1
P1 GLD,buy_hold,D_recent_2025plus,1.202703567042244,,-0.2640451703972574,,,calm_controls,0.6942138520629431,2026-01-29,2026-07-16,,-0.2640451703972574,116.0,1.0,P1
P1 GLD,D_shock,FULL,0.4425754121205755,0.4091871194894461,-0.24056874229244218,3.169463882950687,,,,,,,,,,P1
P1 GLD,D_shock,E_bear_2018q4,1.712371025850209,,-0.021389108129439505,,,modern_folds,0.06297328133538116,2019-02-19,2019-02-28,,-0.021389108129439505,8.0,1.0,P1
P1 GLD,D_shock,X_2020_covid,1.0074334814842978,,-0.09428360120222645,,,modern_folds,0.10053049603622455,2020-08-06,2020-11-30,2020-08-12,-0.045906718108435496,81.0,0.6929451015527576,P1
P1 GLD,D_shock,B_bear_2022,-0.03920028344958769,,-0.04349471753083556,,,modern_folds,0.01035232465980207,2022-03-08,2022-04-25,,-0.04349471753083556,34.0,0.7316456301794463,P1
P1 GLD,D_shock,E2011_eu_us,0.3066749811261111,,-0.07746530105214999,,,market_factor_A0_calendar,0.018430815307909354,2011-08-22,2011-12-30,2011-12-30,-0.07746530105214999,92.0,0.4571359081061112,P1
P1 GLD,D_shock,E2015_16_china,-0.024969412038613813,,-0.020287617743420694,,,market_factor_A0_calendar,-0.0008913680686204462,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,D_shock,K2013_14_bull,-0.6054347051360117,,-0.02849419199741443,,,calm_controls,-0.01942712613993358,2014-07-11,2014-07-25,2014-07-15,-0.022189061148245037,11.0,0.7840689699962485,P1
P1 GLD,D_shock,A_bull_2021,-1.4815031281963154,,-0.08451057339244916,,,calm_controls,-0.06841338393753627,2021-01-05,2021-06-14,2021-01-11,-0.037316106045765074,111.0,0.7000158234597388,P1
P1 GLD,D_shock,D_recent_2025plus,1.8690516215892528,,-0.09598101214002985,,,calm_controls,0.4592001125398104,2026-01-29,2026-06-10,2026-02-02,-0.03956979573856334,92.0,0.34748195190081277,P1
P1 GLD,D_shock_on_C_85,FULL,0.43650300175381207,0.40443054119138755,-0.23164894749255505,3.8863105423487037,,,,,,,,,,P1
P1 GLD,D_shock_on_C_85,E_bear_2018q4,1.7105719478250438,,-0.020287219260030187,,,modern_folds,0.061494380275394445,2019-02-19,2019-02-28,,-0.020287219260030187,8.0,1.0,P1
P1 GLD,D_shock_on_C_85,X_2020_covid,1.023927072785942,,-0.09002929609407306,,,modern_folds,0.09493282381252999,2020-08-06,2020-11-30,2020-08-12,-0.04021676262993246,81.0,0.5432405869258802,P1
P1 GLD,D_shock_on_C_85,B_bear_2022,-0.07938468981325131,,-0.03792456964812485,,,modern_folds,0.009320894412657266,2022-03-08,2022-04-25,,-0.03792456964812485,34.0,0.5517533490983387,P1
P1 GLD,D_shock_on_C_85,E2011_eu_us,0.33883933317170406,,-0.07904262781059701,,,market_factor_A0_calendar,0.019582559160975066,2011-08-22,2011-12-30,2011-12-30,-0.07904262781059701,92.0,0.42075678273509987,P1
P1 GLD,D_shock_on_C_85,E2015_16_china,-0.024969412038613813,,-0.020287617743420694,,,market_factor_A0_calendar,-0.0008913680686204462,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,D_shock_on_C_85,K2013_14_bull,-0.5920892526993584,,-0.027714361118041264,,,calm_controls,-0.018640017097236394,2014-07-11,2014-07-25,2014-07-15,-0.021756266552281023,11.0,0.7840689699962485,P1
P1 GLD,D_shock_on_C_85,A_bull_2021,-1.4961846911679177,,-0.08146987287457452,,,calm_controls,-0.06624580453416007,2021-01-05,2021-06-14,2021-01-11,-0.03516852056563391,111.0,0.6604324282019411,P1
P1 GLD,D_shock_on_C_85,D_recent_2025plus,1.8621998937081015,,-0.0897969084617698,,,calm_controls,0.4238588992765133,2026-01-29,2026-06-10,2026-02-02,-0.03178592449851125,92.0,0.28377896697110117,P1
P1 GLD,D_shock_on_C_80,FULL,0.4365210461280267,0.405720298830018,-0.23230363210978433,4.499267183120363,,,,,,,,,,P1
P1 GLD,D_shock_on_C_80,E_bear_2018q4,1.6733709483222705,,-0.01862217011544509,,,modern_folds,0.059264791374515235,2019-02-19,2019-02-28,,-0.01862217011544509,8.0,1.0,P1
P1 GLD,D_shock_on_C_80,X_2020_covid,1.0204226284728755,,-0.08530831031198871,,,modern_folds,0.09427196968444718,2020-08-06,2020-11-30,2020-08-12,-0.0379899530110388,81.0,0.5133121898346368,P1
P1 GLD,D_shock_on_C_80,B_bear_2022,-0.0811434515974464,,-0.03645311098890813,,,modern_folds,0.009357636406347902,2022-03-08,2022-04-25,,-0.03645311098890813,34.0,0.5631633791420402,P1
P1 GLD,D_shock_on_C_80,E2011_eu_us,0.2929201712630408,,-0.08026328094650215,,,market_factor_A0_calendar,0.01608780426454426,2011-08-22,2011-12-30,2011-12-30,-0.08026328094650215,92.0,0.3672804922494221,P1
P1 GLD,D_shock_on_C_80,E2015_16_china,-0.024969412038613813,,-0.020287617743420694,,,market_factor_A0_calendar,-0.0008913680686204462,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,D_shock_on_C_80,K2013_14_bull,-0.5917100307313223,,-0.027606558904397116,,,calm_controls,-0.018531208765293572,2014-07-11,2014-07-25,2014-07-15,-0.02155163659782089,11.0,0.7840689699962485,P1
P1 GLD,D_shock_on_C_80,A_bull_2021,-1.4820401262797356,,-0.07921323431718152,,,calm_controls,-0.06360061260846894,2021-01-05,2021-06-14,2021-01-11,-0.029977650452992943,111.0,0.562561274711506,P1
P1 GLD,D_shock_on_C_80,D_recent_2025plus,1.787145046757412,,-0.08668722026057729,,,calm_controls,0.4002248346357551,2026-01-29,2026-06-10,2026-02-02,-0.029509027762584905,92.0,0.26472287531575595,P1
P2 UPRO,incumbent,FULL,0.6716283741348641,1.1236871785348888,-0.3274987803631696,2.9591846491731246,0.05241382310725286,,,,,,,,,P2
P2 UPRO,incumbent,E_bear_2018q4,-1.5088391397279333,,-0.18169066554597824,,,modern_folds,-0.1273277773669751,2018-09-20,2018-10-11,,-0.18169066554597824,16.0,1.0,P2
P2 UPRO,incumbent,X_2020_covid,0.7860062511150968,,-0.23672765125931006,,,modern_folds,0.17965944066589712,2020-02-19,2020-06-11,2020-02-28,-0.23415070506495628,80.0,0.8574281590616493,P2
P2 UPRO,incumbent,B_bear_2022,-2.1303062620373954,,-0.20847870232480292,,,modern_folds,-0.19156323933279906,2022-01-03,2022-08-30,2022-01-26,-0.15543605197646126,166.0,0.6085508761504368,P2
P2 UPRO,incumbent,E2011_eu_us,-1.0351888206224447,,-0.3111133546216345,,,market_factor_A0_calendar,-0.23032020766480021,2011-05-02,2011-10-03,2011-08-05,-0.2342548756817685,108.0,0.8805957987982022,P2
P2 UPRO,incumbent,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 UPRO,incumbent,K2013_14_bull,1.2315700593317869,,-0.17904469083915553,,,calm_controls,0.8500124970892808,2014-09-18,2014-10-15,,-0.17904469083915553,20.0,1.0,P2
P2 UPRO,incumbent,A_bull_2021,1.5913643284632366,,-0.14410046124408415,,,calm_controls,0.556098280787007,2021-09-02,2021-10-04,,-0.14410046124408415,22.0,1.0,P2
P2 UPRO,incumbent,D_recent_2025plus,0.5745692608870123,,-0.22314555657592194,,,calm_controls,0.3133554961158558,2026-01-12,2026-03-31,2026-03-31,-0.22314555657592194,55.0,0.9487893293147768,P2
P2 UPRO,C_85,FULL,0.649858381585544,1.0872484077626783,-0.31845070396633,4.133204005870648,0.04873739736904299,,,,,,,,,P2
P2 UPRO,C_85,E_bear_2018q4,-1.643597375887834,,-0.1692020430680038,,,modern_folds,-0.12578839650978513,2018-09-20,2018-10-11,2018-10-11,-0.1692020430680038,16.0,1.0,P2
P2 UPRO,C_85,X_2020_covid,0.7430885494869995,,-0.21334468890502423,,,modern_folds,0.15648680983772678,2020-02-19,2020-06-26,2020-02-25,-0.1524980935768384,91.0,0.8521226163773071,P2
P2 UPRO,C_85,B_bear_2022,-2.148659042726498,,-0.21809403563185192,,,modern_folds,-0.20173115658318153,2022-01-03,2022-08-30,2022-01-26,-0.16736655112847287,166.0,0.5833397423148748,P2
P2 UPRO,C_85,E2011_eu_us,-0.8441642778315214,,-0.2832507029090945,,,market_factor_A0_calendar,-0.18583891665384944,2011-05-02,2011-10-03,2011-08-05,-0.2093265632282051,108.0,0.8805957987982022,P2
P2 UPRO,C_85,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 UPRO,C_85,K2013_14_bull,1.1942234439462656,,-0.15034991056309088,,,calm_controls,0.7376949323603863,2014-09-18,2014-10-15,,-0.15034991056309088,20.0,1.0,P2
P2 UPRO,C_85,A_bull_2021,1.4630118712471136,,-0.13769566111443665,,,calm_controls,0.4534727802771308,2021-09-02,2021-10-04,,-0.13769566111443665,22.0,0.9992745393152799,P2
P2 UPRO,C_85,D_recent_2025plus,0.49686561423810544,,-0.22950149466678316,,,calm_controls,0.2605008758393954,2026-01-12,2026-03-31,2026-03-31,-0.22950149466678316,55.0,0.9084309339915935,P2
P2 UPRO,C_80,FULL,0.6638305065514972,1.1192852162961595,-0.3137024240907531,4.595932219957799,0.05000759489192615,,,,,,,,,P2
P2 UPRO,C_80,E_bear_2018q4,-1.6672448322239524,,-0.16598383833850683,,,modern_folds,-0.12474069063141513,2018-09-20,2018-10-11,2018-10-11,-0.16598383833850683,16.0,1.0,P2
P2 UPRO,C_80,X_2020_covid,0.8206434656162228,,-0.19907718626053172,,,modern_folds,0.17203737034390354,2020-02-19,2020-06-26,2020-02-25,-0.1404862580998829,91.0,0.7894420872015414,P2
P2 UPRO,C_80,B_bear_2022,-2.122281263994657,,-0.21175616835722733,,,modern_folds,-0.19446906922358542,2022-01-03,2022-08-30,2022-01-26,-0.16114143994267494,166.0,0.6403739660633629,P2
P2 UPRO,C_80,E2011_eu_us,-0.8507395207088654,,-0.27030387733382055,,,market_factor_A0_calendar,-0.17814843506064837,2011-05-02,2011-10-03,2011-08-05,-0.20156213041246396,108.0,0.8353321541056168,P2
P2 UPRO,C_80,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 UPRO,C_80,K2013_14_bull,1.1765267825565857,,-0.15048358835228592,,,calm_controls,0.7163061249308238,2014-09-18,2014-10-15,2014-10-14,-0.141830017359857,20.0,1.0,P2
P2 UPRO,C_80,A_bull_2021,1.4518593280887206,,-0.1440444748503258,,,calm_controls,0.4363081466648151,2021-09-02,2021-10-04,,-0.1440444748503258,22.0,1.0,P2
P2 UPRO,C_80,D_recent_2025plus,0.4649046380301516,,-0.22817097701791889,,,calm_controls,0.24130695599702956,2026-01-12,2026-03-31,2026-03-31,-0.22817097701791889,55.0,0.9487893293147768,P2
P2 UPRO,buy_hold,FULL,0.7914113787075456,1.532822329877317,-0.7681535269709543,0.0,,,,,,,,,,P2
P2 UPRO,buy_hold,E_bear_2018q4,-0.4043387482028374,,-0.5030608570399715,,,modern_folds,-0.16518188567186431,2018-09-20,2018-12-24,,-0.5030608570399715,66.0,1.0,P2
